

2020-09-01 15:17:37,748 BKY.MC 0.637
2020-09-01 15:17:37,892 OHL.MC 0.6735
2020-09-01 15:18:28,125 PRO.MC 17.0
2020-09-01 15:18:29,574 XBRK.MC 3.5
2020-09-01 15:18:30,200 GRN.MC 12.8
2020-09-01 15:18:30,291 FACE.MC 6.74
2020-09-01 15:18:31,480 XELTO.MC 5.7
2020-09-01 15:18:31,749 BAIN.MC 2.9
2020-09-01 15:18:33,917 NTX.MC 2.46
2020-09-01 15:18:36,642 BIO.MC 1.794
2020-09-01 15:18:38,026 BKY.MC 0.638
2020-09-01 15:18:38,120 OHL.MC 0.6735
2020-09-01 15:19:28,319 PRO.MC 17.0
2020-09-01 15:19:29,706 XBRK.MC 3.5
2020-09-01 15:19:30,375 GRN.MC 12.8
2020-09-01 15:19:30,507 FACE.MC 6.74
2020-09-01 15:19:31,638 XELTO.MC 5.7
2020-09-01 15:19:31,888 BAIN.MC 2.9
2020-09-01 15:19:34,098 NTX.MC 2.46
2020-09-01 15:19:36,915 BIO.MC 1.794
2020-09-01 15:19:38,337 OHL.MC 0.6705
2020-09-01 15:19:38,338 BKY.MC 0.639
2020-09-01 15:19:38,338 CompraOHL.MC 0.6705
2020-09-01 15:19:38,340 Me queda: 0.09550000000000125
2020-09-01 15:20:28,494 PRO.MC 17.0
2020-09-01 15:20:29,853 XBRK.MC 3.5
2020-09-01 15:20:30,552 GRN.MC 12.8
2020-09-01 15:20:30,721 FACE.MC 6.74
2020-09-01 15:20:31,810 XELTO.MC 5.7
2020-09-01 15:20:32,020 BAIN.MC 2.9
2020-09-01 15:20:34,265 NTX.MC 2.46
2020-09-01 15:20:37,148 BIO.MC 1.794
2020-09-01 15:20:38,557 OHL.MC 0.67
2020-09-01 15:20:38,697 BKY.MC 0.637
2020-09-01 15:21:28,701 PRO.MC 17.0
2020-09-01 15:21:30,011 XBRK.MC 3.5
2020-09-01 15:21:30,764 GRN.MC 12.8
2020-09-01 15:21:30,985 FACE.MC 6.74
2020-09-01 15:21:31,962 XELTO.MC 5.7
2020-09-01 15:21:32,169 BAIN.MC 2.9
2020-09-01 15:21:34,445 NTX.MC 2.46
2020-09-01 15:21:37,372 BIO.MC 1.794
2020-09-01 15:21:38,788 OHL.MC 0.6715
2020-09-01 15:21:38,790 VendeOHL.MC 0.6715
2020-09-01 15:21:38,791 Cartera vuelve a: 100
2020-09-01 15:21:38,955 BKY.MC 0.639
2020-09-01 15:22:28,892 PRO.MC 17.0
2020-09-01 15:22:30,153 XBRK.MC 3.5
2020-09-01 15:22:30,953 GRN.MC 12.8
2020-09-01 15:22:31,205 FACE.MC 6.74
2020-09-01 15:22:32,168 XELTO.MC 5.7
2020-09-01 15:22:32,304 BAIN.MC 2.9
2020-09-01 15:22:34,648 NTX.MC 2.46
2020-09-01 15:22:37,594 BIO.MC 1.79
2020-09-01 15:22:37,595 CompraBIO.MC 1.79
2020-09-01 15:22:37,597 Me queda: 1.5499999999999972
2020-09-01 15:22:39,011 OHL.MC 0.6715
2020-09-01 15:22:39,231 BKY.MC 0.642
2020-09-01 15:23:29,130 PRO.MC 17.0
2020-09-01 15:23:30,294 XBRK.MC 3.5
2020-09-01 15:23:31,149 GRN.MC 12.8
2020-09-01 15:23:31,406 FACE.MC 6.74
2020-09-01 15:23:32,377 XELTO.MC 5.7
2020-09-01 15:23:32,428 BAIN.MC 2.9
2020-09-01 15:23:34,819 NTX.MC 2.46
2020-09-01 15:23:37,859 BIO.MC 1.79
2020-09-01 15:23:39,254 OHL.MC 0.6715
2020-09-01 15:23:39,481 BKY.MC 0.642
2020-09-01 15:24:29,297 PRO.MC 17.0
2020-09-01 15:24:30,428 XBRK.MC 3.5
2020-09-01 15:24:31,334 GRN.MC 12.8
2020-09-01 15:24:31,615 FACE.MC 6.74
2020-09-01 15:24:32,541 XELTO.MC 5.7
2020-09-01 15:24:32,561 BAIN.MC 2.9
2020-09-01 15:24:35,015 NTX.MC 2.46
2020-09-01 15:24:38,114 BIO.MC 1.788
2020-09-01 15:24:39,486 OHL.MC 0.6715
2020-09-01 15:24:39,748 BKY.MC 0.643
2020-09-01 15:25:29,499 PRO.MC 17.0
2020-09-01 15:25:30,556 XBRK.MC 3.5
2020-09-01 15:25:31,515 GRN.MC 12.8
2020-09-01 15:25:31,828 FACE.MC 6.74
2020-09-01 15:25:32,725 XELTO.MC 5.7
2020-09-01 15:25:32,790 BAIN.MC 2.9
2020-09-01 15:25:35,187 NTX.MC 2.46
2020-09-01 15:25:38,366 BIO.MC 1.788
2020-09-01 15:25:39,753 OHL.MC 0.6715
2020-09-01 15:25:40,089 BKY.MC 0.643
2020-09-01 15:26:29,785 PRO.MC 17.0
2020-09-01 15:26:30,689 XBRK.MC 3.5
2020-09-01 15:26:31,714 GRN.MC 12.8
2020-09-01 15:26:32,050 FACE.MC 6.74
2020-09-01 15:26:32,886 XELTO.MC 5.7
2020-09-01 15:26:32,931 BAIN.MC 2.9
2020-09-01 15:26:35,378 NTX.MC 2.46
2020-09-01 15:26:38,598 BIO.MC 1.788
2020-09-01 15:26:39,978 OHL.MC 0.6715
2020-09-01 15:26:40,441 BKY.MC 0.643
2020-09-01 15:27:29,959 PRO.MC 17.0
2020-09-01 15:27:30,824 XBRK.MC 3.5
2020-09-01 15:27:31,886 GRN.MC 12.8
2020-09-01 15:27:32,369 FACE.MC 6.74
2020-09-01 15:27:33,078 BAIN.MC 2.9
2020-09-01 15:27:33,084 XELTO.MC 5.7
2020-09-01 15:27:35,540 NTX.MC 2.46
2020-09-01 15:27:38,853 BIO.MC 1.79
2020-09-01 15:27:40,222 OHL.MC 0.6715
2020-09-01 15:27:40,687 BKY.MC 0.64
2020-09-01 15:28:30,158 PRO.MC 17.0
2020-09-01 15:28:30,987 XBRK.MC 3.5
2020-09-01 15:28:32,084 GRN.MC 12.8
2020-09-01 15:28:32,601 FACE.MC 6.74
2020-09-01 15:28:33,244 BAIN.MC 2.9
2020-09-01 15:28:33,261 XELTO.MC 5.7
2020-09-01 15:28:35,721 NTX.MC 2.46
2020-09-01 15:28:39,088 BIO.MC 1.79
2020-09-01 15:28:40,433 OHL.MC 0.67
2020-09-01 15:28:40,434 CompraOHL.MC 0.67
2020-09-01 15:28:40,439 Me queda: 0.1699999999999875
2020-09-01 15:28:40,968 BKY.MC 0.641
2020-09-01 15:29:30,355 PRO.MC 17.0
2020-09-01 15:29:31,145 XBRK.MC 3.5
2020-09-01 15:29:32,285 GRN.MC 12.8
2020-09-01 15:29:32,882 FACE.MC 6.74
2020-09-01 15:29:33,435 BAIN.MC 2.9
2020-09-01 15:29:33,451 XELTO.MC 5.7
2020-09-01 15:29:35,881 NTX.MC 2.46
2020-09-01 15:29:39,326 BIO.MC 1.788
2020-09-01 15:29:40,652 OHL.MC 0.67
2020-09-01 15:29:41,195 BKY.MC 0.637
2020-09-01 15:30:30,550 PRO.MC 17.0
2020-09-01 15:30:31,280 XBRK.MC 3.5
2020-09-01 15:30:32,478 GRN.MC 12.8
2020-09-01 15:30:33,101 FACE.MC 6.74
2020-09-01 15:30:33,596 BAIN.MC 2.9
2020-09-01 15:30:33,618 XELTO.MC 5.7
2020-09-01 15:30:36,079 NTX.MC 2.46
2020-09-01 15:30:39,573 BIO.MC 1.788
2020-09-01 15:30:40,873 OHL.MC 0.67
2020-09-01 15:30:41,431 BKY.MC 0.638
2020-09-01 15:31:30,768 PRO.MC 17.0
2020-09-01 15:31:31,428 XBRK.MC 3.5
2020-09-01 15:31:32,658 GRN.MC 12.8
2020-09-01 15:31:33,313 FACE.MC 6.74
2020-09-01 15:31:33,782 XELTO.MC 5.7
2020-09-01 15:31:33,806 BAIN.MC 2.9
2020-09-01 15:31:36,283 NTX.MC 2.46
2020-09-01 15:31:39,809 BIO.MC 1.788
2020-09-01 15:31:41,083 OHL.MC 0.67
2020-09-01 15:31:41,687 BKY.MC 0.636
2020-09-01 15:32:30,946 PRO.MC 17.0
2020-09-01 15:32:31,566 XBRK.MC 3.5
2020-09-01 15:32:32,879 GRN.MC 12.8
2020-09-01 15:32:33,573 FACE.MC 6.74
2020-09-01 15:32:33,947 BAIN.MC 2.9
2020-09-01 15:32:33,971 XELTO.MC 5.7
2020-09-01 15:32:36,472 NTX.MC 2.46
2020-09-01 15:32:40,042 BIO.MC 1.798
2020-09-01 15:32:40,043 VendeBIO.MC 1.798
2020-09-01 15:32:40,045 Cartera vuelve a: 100
2020-09-01 15:32:41,326 OHL.MC 0.67
2020-09-01 15:32:41,966 BKY.MC 0.634
2020-09-01 15:32:41,967 CompraBKY.MC 0.634
2020-09-01 15:32:41,969 Me queda: 0.4620000000000033
2020-09-01 15:33:31,118 PRO.MC 17.0
2020-09-01 15:33:31,702 XBRK.MC 3.5
2020-09-01 15:33:33,050 GRN.MC 12.8
2020-09-01 15:33:33,784 FACE.MC 6.74
2020-09-01 15:33:34,094 BAIN.MC 2.9
2020-09-01 15:33:34,134 XELTO.MC 5.7
2020-09-01 15:33:36,644 NTX.MC 2.46
2020-09-01 15:33:40,296 BIO.MC 1.798
2020-09-01 15:33:41,633 OHL.MC 0.6685
2020-09-01 15:33:42,250 BKY.MC 0.636
2020-09-01 15:33:42,251 VendeBKY.MC 0.636
2020-09-01 15:33:42,252 Cartera vuelve a: 100
2020-09-01 15:34:31,313 PRO.MC 17.0
2020-09-01 15:34:31,826 XBRK.MC 3.5
2020-09-01 15:34:33,248 GRN.MC 12.8
2020-09-01 15:34:34,012 FACE.MC 6.7
2020-09-01 15:34:34,013 CompraFACE.MC 6.7
2020-09-01 15:34:34,015 Me queda: 6.200000000000003
2020-09-01 15:34:34,232 BAIN.MC 2.9
2020-09-01 15:34:34,302 XELTO.MC 5.7
2020-09-01 15:34:36,845 NTX.MC 2.46
2020-09-01 15:34:40,531 BIO.MC 1.798
2020-09-01 15:34:41,953 OHL.MC 0.6685
2020-09-01 15:34:42,538 BKY.MC 0.636
2020-09-01 15:35:31,575 PRO.MC 17.0
2020-09-01 15:35:31,961 XBRK.MC 3.5
2020-09-01 15:35:33,433 GRN.MC 12.8
2020-09-01 15:35:34,249 FACE.MC 6.7
2020-09-01 15:35:34,379 BAIN.MC 2.9
2020-09-01 15:35:34,494 XELTO.MC 5.7
2020-09-01 15:35:37,135 NTX.MC 2.46
2020-09-01 15:35:40,826 BIO.MC 1.798
2020-09-01 15:35:42,157 OHL.MC 0.6685
2020-09-01 15:35:42,813 BKY.MC 0.636
2020-09-01 15:36:31,824 PRO.MC 17.0
2020-09-01 15:36:32,093 XBRK.MC 3.5
2020-09-01 15:36:33,616 GRN.MC 12.8
2020-09-01 15:36:34,476 FACE.MC 6.7
2020-09-01 15:36:34,535 BAIN.MC 2.9
2020-09-01 15:36:34,653 XELTO.MC 5.7
2020-09-01 15:36:37,332 NTX.MC 2.46
2020-09-01 15:36:41,075 BIO.MC 1.798
2020-09-01 15:36:42,390 OHL.MC 0.6685
2020-09-01 15:36:43,068 BKY.MC 0.637
2020-09-01 15:37:31,993 PRO.MC 17.0
2020-09-01 15:37:32,244 XBRK.MC 3.5
2020-09-01 15:37:33,812 GRN.MC 12.8
2020-09-01 15:37:34,714 BAIN.MC 2.9
2020-09-01 15:37:34,729 FACE.MC 6.7
2020-09-01 15:37:34,802 XELTO.MC 5.7
2020-09-01 15:37:37,599 NTX.MC 2.46
2020-09-01 15:37:41,303 BIO.MC 1.798
2020-09-01 15:37:42,632 OHL.MC 0.667
2020-09-01 15:37:43,328 BKY.MC 0.638
2020-09-01 15:38:32,177 PRO.MC 17.0
2020-09-01 15:38:32,371 XBRK.MC 3.5
2020-09-01 15:38:34,009 GRN.MC 12.8
2020-09-01 15:38:34,864 BAIN.MC 2.9
2020-09-01 15:38:34,948 FACE.MC 6.7
2020-09-01 15:38:34,967 XELTO.MC 5.7
2020-09-01 15:38:37,779 NTX.MC 2.46
2020-09-01 15:38:41,570 BIO.MC 1.8
2020-09-01 15:38:42,857 OHL.MC 0.667
2020-09-01 15:38:43,654 BKY.MC 0.636
2020-09-01 15:39:32,372 PRO.MC 17.0
2020-09-01 15:39:32,501 XBRK.MC 3.5
2020-09-01 15:39:34,216 GRN.MC 12.8
2020-09-01 15:39:35,005 BAIN.MC 2.9
2020-09-01 15:39:35,124 XELTO.MC 5.7
2020-09-01 15:39:35,167 FACE.MC 6.7
2020-09-01 15:39:37,966 NTX.MC 2.46
2020-09-01 15:39:41,834 BIO.MC 1.8
2020-09-01 15:39:43,084 OHL.MC 0.667
2020-09-01 15:39:43,916 BKY.MC 0.635
2020-09-01 15:40:32,602 PRO.MC 17.0
2020-09-01 15:40:32,640 XBRK.MC 3.5
2020-09-01 15:40:34,414 GRN.MC 12.8
2020-09-01 15:40:35,140 BAIN.MC 2.9
2020-09-01 15:40:35,292 XELTO.MC 5.7
2020-09-01 15:40:35,391 FACE.MC 6.7
2020-09-01 15:40:38,151 NTX.MC 2.46
2020-09-01 15:40:42,126 BIO.MC 1.796
2020-09-01 15:40:43,270 OHL.MC 0.667
2020-09-01 15:40:44,205 BKY.MC 0.638
2020-09-01 15:41:32,781 XBRK.MC 3.5
2020-09-01 15:41:32,804 PRO.MC 17.0
2020-09-01 15:41:34,684 GRN.MC 12.8
2020-09-01 15:41:35,280 BAIN.MC 2.9
2020-09-01 15:41:35,449 XELTO.MC 5.7
2020-09-01 15:41:35,601 FACE.MC 6.7
2020-09-01 15:41:38,323 NTX.MC 2.46
2020-09-01 15:41:42,393 BIO.MC 1.796
2020-09-01 15:41:43,489 OHL.MC 0.667
2020-09-01 15:41:44,458 BKY.MC 0.638
2020-09-01 15:42:32,924 XBRK.MC 3.5
2020-09-01 15:42:32,976 PRO.MC 17.0
2020-09-01 15:42:34,861 GRN.MC 12.8
2020-09-01 15:42:35,411 BAIN.MC 2.9
2020-09-01 15:42:35,615 XELTO.MC 5.7
2020-09-01 15:42:35,801 FACE.MC 6.7
2020-09-01 15:42:38,499 NTX.MC 2.46
2020-09-01 15:42:42,614 BIO.MC 1.796
2020-09-01 15:42:43,713 OHL.MC 0.667
2020-09-01 15:42:44,698 BKY.MC 0.638
2020-09-01 15:43:33,057 XBRK.MC 3.5
2020-09-01 15:43:33,147 PRO.MC 17.0
2020-09-01 15:43:35,047 GRN.MC 12.8
2020-09-01 15:43:35,569 BAIN.MC 2.9
2020-09-01 15:43:35,759 XELTO.MC 5.7
2020-09-01 15:43:36,019 FACE.MC 6.64
2020-09-01 15:43:38,739 NTX.MC 2.46
2020-09-01 15:43:42,824 BIO.MC 1.796
2020-09-01 15:43:43,949 OHL.MC 0.662
2020-09-01 15:43:44,934 BKY.MC 0.636
2020-09-01 15:43:44,936 CompraBKY.MC 0.636
2020-09-01 15:43:44,937 Me queda: 0.14799999999999613
2020-09-01 15:44:33,280 XBRK.MC 3.5
2020-09-01 15:44:33,318 PRO.MC 17.0
2020-09-01 15:44:35,237 GRN.MC 12.8
2020-09-01 15:44:35,717 BAIN.MC 2.9
2020-09-01 15:44:35,922 XELTO.MC 5.7
2020-09-01 15:44:36,327 FACE.MC 6.64
2020-09-01 15:44:38,924 NTX.MC 2.46
2020-09-01 15:44:43,076 BIO.MC 1.79
2020-09-01 15:44:43,078 CompraBIO.MC 1.79
2020-09-01 15:44:43,080 Me queda: 1.5499999999999972
2020-09-01 15:44:44,166 OHL.MC 0.662
2020-09-01 15:44:45,271 BKY.MC 0.635
2020-09-01 15:45:33,424 XBRK.MC 3.5
2020-09-01 15:45:33,485 PRO.MC 17.0
2020-09-01 15:45:35,425 GRN.MC 12.8
2020-09-01 15:45:35,854 BAIN.MC 2.9
2020-09-01 15:45:36,095 XELTO.MC 5.7
2020-09-01 15:45:36,554 FACE.MC 6.64
2020-09-01 15:45:39,126 NTX.MC 2.46
2020-09-01 15:45:43,313 BIO.MC 1.79
2020-09-01 15:45:44,405 OHL.MC 0.662
2020-09-01 15:45:45,572 BKY.MC 0.633
2020-09-01 15:46:33,569 XBRK.MC 3.5
2020-09-01 15:46:33,671 PRO.MC 17.0
2020-09-01 15:46:35,597 GRN.MC 12.8
2020-09-01 15:46:36,012 BAIN.MC 2.9
2020-09-01 15:46:36,264 XELTO.MC 5.7
2020-09-01 15:46:36,800 FACE.MC 6.64
2020-09-01 15:46:39,340 NTX.MC 2.46
2020-09-01 15:46:43,639 BIO.MC 1.79
2020-09-01 15:46:44,636 OHL.MC 0.662
2020-09-01 15:46:45,845 BKY.MC 0.627
2020-09-01 15:47:33,700 XBRK.MC 3.5
2020-09-01 15:47:33,848 PRO.MC 17.0
2020-09-01 15:47:35,786 GRN.MC 12.8
2020-09-01 15:47:36,145 BAIN.MC 2.9
2020-09-01 15:47:36,429 XELTO.MC 5.7
2020-09-01 15:47:37,038 FACE.MC 6.64
2020-09-01 15:47:39,523 NTX.MC 2.46
2020-09-01 15:47:43,903 BIO.MC 1.79
2020-09-01 15:47:44,849 OHL.MC 0.6645
2020-09-01 15:47:46,127 BKY.MC 0.621
2020-09-01 15:48:33,871 XBRK.MC 3.5
2020-09-01 15:48:34,077 PRO.MC 17.0
2020-09-01 15:48:35,960 GRN.MC 12.8
2020-09-01 15:48:36,288 BAIN.MC 2.9
2020-09-01 15:48:36,598 XELTO.MC 5.7
2020-09-01 15:48:37,258 FACE.MC 6.64
2020-09-01 15:48:39,718 NTX.MC 2.46
2020-09-01 15:48:44,121 BIO.MC 1.79
2020-09-01 15:48:45,077 OHL.MC 0.6645
2020-09-01 15:48:46,374 BKY.MC 0.62
2020-09-01 15:49:34,020 XBRK.MC 3.5
2020-09-01 15:49:34,255 PRO.MC 17.0
2020-09-01 15:49:36,139 GRN.MC 12.8
2020-09-01 15:49:36,432 BAIN.MC 2.9
2020-09-01 15:49:36,810 XELTO.MC 5.6
2020-09-01 15:49:37,475 FACE.MC 6.64
2020-09-01 15:49:39,927 NTX.MC 2.46
2020-09-01 15:49:44,424 BIO.MC 1.79
2020-09-01 15:49:45,308 OHL.MC 0.6655
2020-09-01 15:49:46,632 BKY.MC 0.618
2020-09-01 15:50:34,151 XBRK.MC 3.5
2020-09-01 15:50:34,429 PRO.MC 17.0
2020-09-01 15:50:36,345 GRN.MC 12.8
2020-09-01 15:50:36,657 BAIN.MC 2.9
2020-09-01 15:50:37,065 XELTO.MC 5.6
2020-09-01 15:50:37,773 FACE.MC 6.64
2020-09-01 15:50:40,125 NTX.MC 2.46
2020-09-01 15:50:44,664 BIO.MC 1.75
2020-09-01 15:50:45,573 OHL.MC 0.6655
2020-09-01 15:50:46,888 BKY.MC 0.619
2020-09-01 15:51:34,280 XBRK.MC 3.5
2020-09-01 15:51:34,609 PRO.MC 17.0
2020-09-01 15:51:36,591 GRN.MC 12.8
2020-09-01 15:51:36,811 BAIN.MC 2.9
2020-09-01 15:51:37,260 XELTO.MC 5.6
2020-09-01 15:51:38,003 FACE.MC 6.64
2020-09-01 15:51:40,310 NTX.MC 2.46
2020-09-01 15:51:44,976 BIO.MC 1.75
2020-09-01 15:51:45,815 OHL.MC 0.6655
2020-09-01 15:51:47,208 BKY.MC 0.61
2020-09-01 15:52:34,407 XBRK.MC 3.5
2020-09-01 15:52:34,775 PRO.MC 17.0
2020-09-01 15:52:36,782 GRN.MC 12.8
2020-09-01 15:52:36,947 BAIN.MC 2.9
2020-09-01 15:52:37,431 XELTO.MC 5.6
2020-09-01 15:52:38,210 FACE.MC 6.64
2020-09-01 15:52:40,488 NTX.MC 2.46
2020-09-01 15:52:45,207 BIO.MC 1.75
2020-09-01 15:52:46,035 OHL.MC 0.6655
2020-09-01 15:52:47,542 BKY.MC 0.613
2020-09-01 15:53:34,627 XBRK.MC 3.5
2020-09-01 15:53:34,937 PRO.MC 17.0
2020-09-01 15:53:36,966 GRN.MC 12.8
2020-09-01 15:53:37,094 BAIN.MC 2.9
2020-09-01 15:53:37,592 XELTO.MC 5.6
2020-09-01 15:53:38,499 FACE.MC 6.64
2020-09-01 15:53:40,670 NTX.MC 2.46
2020-09-01 15:53:45,455 BIO.MC 1.75
2020-09-01 15:53:46,258 OHL.MC 0.6655
2020-09-01 15:53:47,799 BKY.MC 0.62
2020-09-01 15:54:34,804 XBRK.MC 3.5
2020-09-01 15:54:35,117 PRO.MC 17.0
2020-09-01 15:54:37,153 GRN.MC 12.8
2020-09-01 15:54:37,253 BAIN.MC 2.9
2020-09-01 15:54:37,777 XELTO.MC 5.7
2020-09-01 15:54:38,761 FACE.MC 6.64
2020-09-01 15:54:40,853 NTX.MC 2.46
2020-09-01 15:54:45,706 BIO.MC 1.75
2020-09-01 15:54:46,564 OHL.MC 0.6655
2020-09-01 15:54:48,073 BKY.MC 0.62
2020-09-01 15:55:34,935 XBRK.MC 3.5
2020-09-01 15:55:35,358 PRO.MC 17.0
2020-09-01 15:55:37,324 GRN.MC 12.8
2020-09-01 15:55:37,457 BAIN.MC 2.9
2020-09-01 15:55:37,975 XELTO.MC 5.7
2020-09-01 15:55:38,996 FACE.MC 6.64
2020-09-01 15:55:41,052 NTX.MC 2.46
2020-09-01 15:55:45,943 BIO.MC 1.75
2020-09-01 15:55:46,844 OHL.MC 0.6655
2020-09-01 15:55:48,354 BKY.MC 0.619
2020-09-01 15:56:35,079 XBRK.MC 3.5
2020-09-01 15:56:35,530 PRO.MC 17.0
2020-09-01 15:56:37,557 GRN.MC 12.8
2020-09-01 15:56:37,592 BAIN.MC 2.9
2020-09-01 15:56:38,179 XELTO.MC 5.7
2020-09-01 15:56:39,220 FACE.MC 6.64
2020-09-01 15:56:41,231 NTX.MC 2.46
2020-09-01 15:56:46,171 BIO.MC 1.75
2020-09-01 15:56:47,063 OHL.MC 0.6655
2020-09-01 15:56:48,620 BKY.MC 0.619
2020-09-01 15:57:35,216 XBRK.MC 3.5
2020-09-01 15:57:35,686 PRO.MC 17.0
2020-09-01 15:57:37,723 BAIN.MC 2.9
2020-09-01 15:57:37,744 GRN.MC 12.8
2020-09-01 15:57:38,364 XELTO.MC 5.7
2020-09-01 15:57:39,430 FACE.MC 6.64
2020-09-01 15:57:41,460 NTX.MC 2.46
2020-09-01 15:57:46,439 BIO.MC 1.768
2020-09-01 15:57:47,255 OHL.MC 0.667
2020-09-01 15:57:48,896 BKY.MC 0.621
2020-09-01 15:58:35,348 XBRK.MC 3.5
2020-09-01 15:58:35,875 PRO.MC 17.0
2020-09-01 15:58:37,875 BAIN.MC 2.9
2020-09-01 15:58:37,906 GRN.MC 12.8
2020-09-01 15:58:38,528 XELTO.MC 5.7
2020-09-01 15:58:39,670 FACE.MC 6.62
2020-09-01 15:58:41,653 NTX.MC 2.46
2020-09-01 15:58:46,660 BIO.MC 1.768
2020-09-01 15:58:47,477 OHL.MC 0.665
2020-09-01 15:58:49,205 BKY.MC 0.622
2020-09-01 15:59:35,496 XBRK.MC 3.5
2020-09-01 15:59:36,046 PRO.MC 17.0
2020-09-01 15:59:38,024 BAIN.MC 2.9
2020-09-01 15:59:38,082 GRN.MC 12.8
2020-09-01 15:59:38,719 XELTO.MC 5.7
2020-09-01 15:59:39,903 FACE.MC 6.62
2020-09-01 15:59:41,876 NTX.MC 2.46
2020-09-01 15:59:46,873 BIO.MC 1.768
2020-09-01 15:59:47,692 OHL.MC 0.665
2020-09-01 15:59:49,478 BKY.MC 0.627
2020-09-01 16:00:35,638 XBRK.MC 3.5
2020-09-01 16:00:36,239 PRO.MC 17.0
2020-09-01 16:00:38,187 BAIN.MC 2.9
2020-09-01 16:00:38,264 GRN.MC 12.8
2020-09-01 16:00:38,903 XELTO.MC 5.7
2020-09-01 16:00:40,135 FACE.MC 6.62
2020-09-01 16:00:42,090 NTX.MC 2.46
2020-09-01 16:00:47,111 BIO.MC 1.77
2020-09-01 16:00:47,903 OHL.MC 0.665
2020-09-01 16:00:49,722 BKY.MC 0.627
2020-09-01 16:01:35,761 XBRK.MC 3.5
2020-09-01 16:01:36,452 PRO.MC 17.0
2020-09-01 16:01:38,344 BAIN.MC 2.9
2020-09-01 16:01:38,489 GRN.MC 12.8
2020-09-01 16:01:39,122 XELTO.MC 5.7
2020-09-01 16:01:40,330 FACE.MC 6.62
2020-09-01 16:01:42,282 NTX.MC 2.46
2020-09-01 16:01:47,357 BIO.MC 1.77
2020-09-01 16:01:48,134 OHL.MC 0.665
2020-09-01 16:01:49,970 BKY.MC 0.621
2020-09-01 16:02:35,927 XBRK.MC 3.5
2020-09-01 16:02:36,637 PRO.MC 17.0
2020-09-01 16:02:38,518 BAIN.MC 2.9
2020-09-01 16:02:38,672 GRN.MC 12.8
2020-09-01 16:02:39,294 XELTO.MC 5.7
2020-09-01 16:02:40,540 FACE.MC 6.62
2020-09-01 16:02:42,468 NTX.MC 2.46
2020-09-01 16:02:47,616 BIO.MC 1.752
2020-09-01 16:02:48,371 OHL.MC 0.665
2020-09-01 16:02:50,229 BKY.MC 0.625
2020-09-01 16:03:36,079 XBRK.MC 3.5
2020-09-01 16:03:36,800 PRO.MC 17.0
2020-09-01 16:03:38,673 BAIN.MC 2.9
2020-09-01 16:03:38,833 GRN.MC 12.8
2020-09-01 16:03:39,465 XELTO.MC 5.7
2020-09-01 16:03:40,788 FACE.MC 6.68
2020-09-01 16:03:42,639 NTX.MC 2.46
2020-09-01 16:03:47,879 BIO.MC 1.752
2020-09-01 16:03:48,665 OHL.MC 0.666
2020-09-01 16:03:50,474 BKY.MC 0.618
2020-09-01 16:04:36,236 XBRK.MC 3.5
2020-09-01 16:04:36,996 PRO.MC 17.0
2020-09-01 16:04:38,835 BAIN.MC 2.9
2020-09-01 16:04:39,013 GRN.MC 12.8
2020-09-01 16:04:39,645 XELTO.MC 5.7
2020-09-01 16:04:41,001 FACE.MC 6.68
2020-09-01 16:04:42,807 NTX.MC 2.46
2020-09-01 16:04:48,111 BIO.MC 1.752
2020-09-01 16:04:48,870 OHL.MC 0.666
2020-09-01 16:04:50,708 BKY.MC 0.627
2020-09-01 16:05:36,382 XBRK.MC 3.5
2020-09-01 16:05:37,178 PRO.MC 17.0
2020-09-01 16:05:38,984 BAIN.MC 2.9
2020-09-01 16:05:39,222 GRN.MC 12.8
2020-09-01 16:05:39,830 XELTO.MC 5.7
2020-09-01 16:05:41,259 FACE.MC 6.68
2020-09-01 16:05:42,980 NTX.MC 2.46
2020-09-01 16:05:48,424 BIO.MC 1.752
2020-09-01 16:05:49,084 OHL.MC 0.666
2020-09-01 16:05:50,959 BKY.MC 0.621
2020-09-01 16:06:36,518 XBRK.MC 3.5
2020-09-01 16:06:37,370 PRO.MC 17.0
2020-09-01 16:06:39,135 BAIN.MC 2.9
2020-09-01 16:06:39,480 GRN.MC 12.5
2020-09-01 16:06:39,481 CompraGRN.MC 12.5
2020-09-01 16:06:39,483 Me queda: 0.0
2020-09-01 16:06:40,035 XELTO.MC 5.7
2020-09-01 16:06:41,457 FACE.MC 6.68
2020-09-01 16:06:43,191 NTX.MC 2.46
2020-09-01 16:06:48,687 BIO.MC 1.75
2020-09-01 16:06:49,296 OHL.MC 0.666
2020-09-01 16:06:51,222 BKY.MC 0.622
2020-09-01 16:07:36,643 XBRK.MC 3.5
2020-09-01 16:07:37,542 PRO.MC 17.0
2020-09-01 16:07:39,277 BAIN.MC 2.9
2020-09-01 16:07:39,684 GRN.MC 13.1
2020-09-01 16:07:39,685 VendeGRN.MC 13.1
2020-09-01 16:07:39,686 Cartera vuelve a: 100
2020-09-01 16:07:40,216 XELTO.MC 5.7
2020-09-01 16:07:41,737 FACE.MC 6.7
2020-09-01 16:07:43,373 NTX.MC 2.46
2020-09-01 16:07:48,934 BIO.MC 1.712
2020-09-01 16:07:49,531 OHL.MC 0.666
2020-09-01 16:07:51,470 BKY.MC 0.624
2020-09-01 16:08:36,789 XBRK.MC 3.5
2020-09-01 16:08:37,733 PRO.MC 17.0
